# UDIS-D Dataset Pairs
# Format: img1_path,img2_path,label_path

data/raw/dataset/UDIS-D/testing/input1/000234.jpg,data/raw/dataset/UDIS-D/testing/input2/000233.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000235.jpg,data/raw/dataset/UDIS-D/testing/input2/000234.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000236.jpg,data/raw/dataset/UDIS-D/testing/input2/000235.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000237.jpg,data/raw/dataset/UDIS-D/testing/input2/000236.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000238.jpg,data/raw/dataset/UDIS-D/testing/input2/000237.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000239.jpg,data/raw/dataset/UDIS-D/testing/input2/000238.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000240.jpg,data/raw/dataset/UDIS-D/testing/input2/000239.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000241.jpg,data/raw/dataset/UDIS-D/testing/input2/000240.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000242.jpg,data/raw/dataset/UDIS-D/testing/input2/000241.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000243.jpg,data/raw/dataset/UDIS-D/testing/input2/000242.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000244.jpg,data/raw/dataset/UDIS-D/testing/input2/000243.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000245.jpg,data/raw/dataset/UDIS-D/testing/input2/000244.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000246.jpg,data/raw/dataset/UDIS-D/testing/input2/000245.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000247.jpg,data/raw/dataset/UDIS-D/testing/input2/000246.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000248.jpg,data/raw/dataset/UDIS-D/testing/input2/000247.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000249.jpg,data/raw/dataset/UDIS-D/testing/input2/000248.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000250.jpg,data/raw/dataset/UDIS-D/testing/input2/000249.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000251.jpg,data/raw/dataset/UDIS-D/testing/input2/000250.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000252.jpg,data/raw/dataset/UDIS-D/testing/input2/000251.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000253.jpg,data/raw/dataset/UDIS-D/testing/input2/000252.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000254.jpg,data/raw/dataset/UDIS-D/testing/input2/000253.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000255.jpg,data/raw/dataset/UDIS-D/testing/input2/000254.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000256.jpg,data/raw/dataset/UDIS-D/testing/input2/000255.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000257.jpg,data/raw/dataset/UDIS-D/testing/input2/000256.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000258.jpg,data/raw/dataset/UDIS-D/testing/input2/000257.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000259.jpg,data/raw/dataset/UDIS-D/testing/input2/000258.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000260.jpg,data/raw/dataset/UDIS-D/testing/input2/000259.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000261.jpg,data/raw/dataset/UDIS-D/testing/input2/000260.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000262.jpg,data/raw/dataset/UDIS-D/testing/input2/000261.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000263.jpg,data/raw/dataset/UDIS-D/testing/input2/000262.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000264.jpg,data/raw/dataset/UDIS-D/testing/input2/000263.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000265.jpg,data/raw/dataset/UDIS-D/testing/input2/000264.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000266.jpg,data/raw/dataset/UDIS-D/testing/input2/000265.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000267.jpg,data/raw/dataset/UDIS-D/testing/input2/000266.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000268.jpg,data/raw/dataset/UDIS-D/testing/input2/000267.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000269.jpg,data/raw/dataset/UDIS-D/testing/input2/000268.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000270.jpg,data/raw/dataset/UDIS-D/testing/input2/000269.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000271.jpg,data/raw/dataset/UDIS-D/testing/input2/000270.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000272.jpg,data/raw/dataset/UDIS-D/testing/input2/000271.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000273.jpg,data/raw/dataset/UDIS-D/testing/input2/000272.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000274.jpg,data/raw/dataset/UDIS-D/testing/input2/000273.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000275.jpg,data/raw/dataset/UDIS-D/testing/input2/000274.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000276.jpg,data/raw/dataset/UDIS-D/testing/input2/000275.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000277.jpg,data/raw/dataset/UDIS-D/testing/input2/000276.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000278.jpg,data/raw/dataset/UDIS-D/testing/input2/000277.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000279.jpg,data/raw/dataset/UDIS-D/testing/input2/000278.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000280.jpg,data/raw/dataset/UDIS-D/testing/input2/000279.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000281.jpg,data/raw/dataset/UDIS-D/testing/input2/000280.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000282.jpg,data/raw/dataset/UDIS-D/testing/input2/000281.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000283.jpg,data/raw/dataset/UDIS-D/testing/input2/000282.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000284.jpg,data/raw/dataset/UDIS-D/testing/input2/000283.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000285.jpg,data/raw/dataset/UDIS-D/testing/input2/000284.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000286.jpg,data/raw/dataset/UDIS-D/testing/input2/000285.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000287.jpg,data/raw/dataset/UDIS-D/testing/input2/000286.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000288.jpg,data/raw/dataset/UDIS-D/testing/input2/000287.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000289.jpg,data/raw/dataset/UDIS-D/testing/input2/000288.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000290.jpg,data/raw/dataset/UDIS-D/testing/input2/000289.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000291.jpg,data/raw/dataset/UDIS-D/testing/input2/000290.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000292.jpg,data/raw/dataset/UDIS-D/testing/input2/000291.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000293.jpg,data/raw/dataset/UDIS-D/testing/input2/000292.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000294.jpg,data/raw/dataset/UDIS-D/testing/input2/000293.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000295.jpg,data/raw/dataset/UDIS-D/testing/input2/000294.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000296.jpg,data/raw/dataset/UDIS-D/testing/input2/000295.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000297.jpg,data/raw/dataset/UDIS-D/testing/input2/000296.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000298.jpg,data/raw/dataset/UDIS-D/testing/input2/000297.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000299.jpg,data/raw/dataset/UDIS-D/testing/input2/000298.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000300.jpg,data/raw/dataset/UDIS-D/testing/input2/000299.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000301.jpg,data/raw/dataset/UDIS-D/testing/input2/000300.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000302.jpg,data/raw/dataset/UDIS-D/testing/input2/000301.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000303.jpg,data/raw/dataset/UDIS-D/testing/input2/000302.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000304.jpg,data/raw/dataset/UDIS-D/testing/input2/000303.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000305.jpg,data/raw/dataset/UDIS-D/testing/input2/000304.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000306.jpg,data/raw/dataset/UDIS-D/testing/input2/000305.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000307.jpg,data/raw/dataset/UDIS-D/testing/input2/000306.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000308.jpg,data/raw/dataset/UDIS-D/testing/input2/000307.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000309.jpg,data/raw/dataset/UDIS-D/testing/input2/000308.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000310.jpg,data/raw/dataset/UDIS-D/testing/input2/000309.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000311.jpg,data/raw/dataset/UDIS-D/testing/input2/000310.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000312.jpg,data/raw/dataset/UDIS-D/testing/input2/000311.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000313.jpg,data/raw/dataset/UDIS-D/testing/input2/000312.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000314.jpg,data/raw/dataset/UDIS-D/testing/input2/000313.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000315.jpg,data/raw/dataset/UDIS-D/testing/input2/000314.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000316.jpg,data/raw/dataset/UDIS-D/testing/input2/000315.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000317.jpg,data/raw/dataset/UDIS-D/testing/input2/000316.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000318.jpg,data/raw/dataset/UDIS-D/testing/input2/000317.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000319.jpg,data/raw/dataset/UDIS-D/testing/input2/000318.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000320.jpg,data/raw/dataset/UDIS-D/testing/input2/000319.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000321.jpg,data/raw/dataset/UDIS-D/testing/input2/000320.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000322.jpg,data/raw/dataset/UDIS-D/testing/input2/000321.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000323.jpg,data/raw/dataset/UDIS-D/testing/input2/000322.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000324.jpg,data/raw/dataset/UDIS-D/testing/input2/000323.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000325.jpg,data/raw/dataset/UDIS-D/testing/input2/000324.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000326.jpg,data/raw/dataset/UDIS-D/testing/input2/000325.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000327.jpg,data/raw/dataset/UDIS-D/testing/input2/000326.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000328.jpg,data/raw/dataset/UDIS-D/testing/input2/000327.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000329.jpg,data/raw/dataset/UDIS-D/testing/input2/000328.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000330.jpg,data/raw/dataset/UDIS-D/testing/input2/000329.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000331.jpg,data/raw/dataset/UDIS-D/testing/input2/000330.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000332.jpg,data/raw/dataset/UDIS-D/testing/input2/000331.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000333.jpg,data/raw/dataset/UDIS-D/testing/input2/000332.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000334.jpg,data/raw/dataset/UDIS-D/testing/input2/000333.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000335.jpg,data/raw/dataset/UDIS-D/testing/input2/000334.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000336.jpg,data/raw/dataset/UDIS-D/testing/input2/000335.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000337.jpg,data/raw/dataset/UDIS-D/testing/input2/000336.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000338.jpg,data/raw/dataset/UDIS-D/testing/input2/000337.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000339.jpg,data/raw/dataset/UDIS-D/testing/input2/000338.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000340.jpg,data/raw/dataset/UDIS-D/testing/input2/000339.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000341.jpg,data/raw/dataset/UDIS-D/testing/input2/000340.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000342.jpg,data/raw/dataset/UDIS-D/testing/input2/000341.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000343.jpg,data/raw/dataset/UDIS-D/testing/input2/000342.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000344.jpg,data/raw/dataset/UDIS-D/testing/input2/000343.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000345.jpg,data/raw/dataset/UDIS-D/testing/input2/000344.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000346.jpg,data/raw/dataset/UDIS-D/testing/input2/000345.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000347.jpg,data/raw/dataset/UDIS-D/testing/input2/000346.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000348.jpg,data/raw/dataset/UDIS-D/testing/input2/000347.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000349.jpg,data/raw/dataset/UDIS-D/testing/input2/000348.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000350.jpg,data/raw/dataset/UDIS-D/testing/input2/000349.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000351.jpg,data/raw/dataset/UDIS-D/testing/input2/000350.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000352.jpg,data/raw/dataset/UDIS-D/testing/input2/000351.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000353.jpg,data/raw/dataset/UDIS-D/testing/input2/000352.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000354.jpg,data/raw/dataset/UDIS-D/testing/input2/000353.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000355.jpg,data/raw/dataset/UDIS-D/testing/input2/000354.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000356.jpg,data/raw/dataset/UDIS-D/testing/input2/000355.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000357.jpg,data/raw/dataset/UDIS-D/testing/input2/000356.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000358.jpg,data/raw/dataset/UDIS-D/testing/input2/000357.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000359.jpg,data/raw/dataset/UDIS-D/testing/input2/000358.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000360.jpg,data/raw/dataset/UDIS-D/testing/input2/000359.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000361.jpg,data/raw/dataset/UDIS-D/testing/input2/000360.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000362.jpg,data/raw/dataset/UDIS-D/testing/input2/000361.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000363.jpg,data/raw/dataset/UDIS-D/testing/input2/000362.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000364.jpg,data/raw/dataset/UDIS-D/testing/input2/000363.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000365.jpg,data/raw/dataset/UDIS-D/testing/input2/000364.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000366.jpg,data/raw/dataset/UDIS-D/testing/input2/000365.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000367.jpg,data/raw/dataset/UDIS-D/testing/input2/000366.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000368.jpg,data/raw/dataset/UDIS-D/testing/input2/000367.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000369.jpg,data/raw/dataset/UDIS-D/testing/input2/000368.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000370.jpg,data/raw/dataset/UDIS-D/testing/input2/000369.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000371.jpg,data/raw/dataset/UDIS-D/testing/input2/000370.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000372.jpg,data/raw/dataset/UDIS-D/testing/input2/000371.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000373.jpg,data/raw/dataset/UDIS-D/testing/input2/000372.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000374.jpg,data/raw/dataset/UDIS-D/testing/input2/000373.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000375.jpg,data/raw/dataset/UDIS-D/testing/input2/000374.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000376.jpg,data/raw/dataset/UDIS-D/testing/input2/000375.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000377.jpg,data/raw/dataset/UDIS-D/testing/input2/000376.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000378.jpg,data/raw/dataset/UDIS-D/testing/input2/000377.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000379.jpg,data/raw/dataset/UDIS-D/testing/input2/000378.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000380.jpg,data/raw/dataset/UDIS-D/testing/input2/000379.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000381.jpg,data/raw/dataset/UDIS-D/testing/input2/000380.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000382.jpg,data/raw/dataset/UDIS-D/testing/input2/000381.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000383.jpg,data/raw/dataset/UDIS-D/testing/input2/000382.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000384.jpg,data/raw/dataset/UDIS-D/testing/input2/000383.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000385.jpg,data/raw/dataset/UDIS-D/testing/input2/000384.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000386.jpg,data/raw/dataset/UDIS-D/testing/input2/000385.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000387.jpg,data/raw/dataset/UDIS-D/testing/input2/000386.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000388.jpg,data/raw/dataset/UDIS-D/testing/input2/000387.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000389.jpg,data/raw/dataset/UDIS-D/testing/input2/000388.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000390.jpg,data/raw/dataset/UDIS-D/testing/input2/000389.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000391.jpg,data/raw/dataset/UDIS-D/testing/input2/000390.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000392.jpg,data/raw/dataset/UDIS-D/testing/input2/000391.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000393.jpg,data/raw/dataset/UDIS-D/testing/input2/000392.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000394.jpg,data/raw/dataset/UDIS-D/testing/input2/000393.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000395.jpg,data/raw/dataset/UDIS-D/testing/input2/000394.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000396.jpg,data/raw/dataset/UDIS-D/testing/input2/000395.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000397.jpg,data/raw/dataset/UDIS-D/testing/input2/000396.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000398.jpg,data/raw/dataset/UDIS-D/testing/input2/000397.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000399.jpg,data/raw/dataset/UDIS-D/testing/input2/000398.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000400.jpg,data/raw/dataset/UDIS-D/testing/input2/000399.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000401.jpg,data/raw/dataset/UDIS-D/testing/input2/000400.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000402.jpg,data/raw/dataset/UDIS-D/testing/input2/000401.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000403.jpg,data/raw/dataset/UDIS-D/testing/input2/000402.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000404.jpg,data/raw/dataset/UDIS-D/testing/input2/000403.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000405.jpg,data/raw/dataset/UDIS-D/testing/input2/000404.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000406.jpg,data/raw/dataset/UDIS-D/testing/input2/000405.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000407.jpg,data/raw/dataset/UDIS-D/testing/input2/000406.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000408.jpg,data/raw/dataset/UDIS-D/testing/input2/000407.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000409.jpg,data/raw/dataset/UDIS-D/testing/input2/000408.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000410.jpg,data/raw/dataset/UDIS-D/testing/input2/000409.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000411.jpg,data/raw/dataset/UDIS-D/testing/input2/000410.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000412.jpg,data/raw/dataset/UDIS-D/testing/input2/000411.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000413.jpg,data/raw/dataset/UDIS-D/testing/input2/000412.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000414.jpg,data/raw/dataset/UDIS-D/testing/input2/000413.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000415.jpg,data/raw/dataset/UDIS-D/testing/input2/000414.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000416.jpg,data/raw/dataset/UDIS-D/testing/input2/000415.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000417.jpg,data/raw/dataset/UDIS-D/testing/input2/000416.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000418.jpg,data/raw/dataset/UDIS-D/testing/input2/000417.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000419.jpg,data/raw/dataset/UDIS-D/testing/input2/000418.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000420.jpg,data/raw/dataset/UDIS-D/testing/input2/000419.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000421.jpg,data/raw/dataset/UDIS-D/testing/input2/000420.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000422.jpg,data/raw/dataset/UDIS-D/testing/input2/000421.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000423.jpg,data/raw/dataset/UDIS-D/testing/input2/000422.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000424.jpg,data/raw/dataset/UDIS-D/testing/input2/000423.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000425.jpg,data/raw/dataset/UDIS-D/testing/input2/000424.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000426.jpg,data/raw/dataset/UDIS-D/testing/input2/000425.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000427.jpg,data/raw/dataset/UDIS-D/testing/input2/000426.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000428.jpg,data/raw/dataset/UDIS-D/testing/input2/000427.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000429.jpg,data/raw/dataset/UDIS-D/testing/input2/000428.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000430.jpg,data/raw/dataset/UDIS-D/testing/input2/000429.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000431.jpg,data/raw/dataset/UDIS-D/testing/input2/000430.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000432.jpg,data/raw/dataset/UDIS-D/testing/input2/000431.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000433.jpg,data/raw/dataset/UDIS-D/testing/input2/000432.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000434.jpg,data/raw/dataset/UDIS-D/testing/input2/000433.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000435.jpg,data/raw/dataset/UDIS-D/testing/input2/000434.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000436.jpg,data/raw/dataset/UDIS-D/testing/input2/000435.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000437.jpg,data/raw/dataset/UDIS-D/testing/input2/000436.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000438.jpg,data/raw/dataset/UDIS-D/testing/input2/000437.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000439.jpg,data/raw/dataset/UDIS-D/testing/input2/000438.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000440.jpg,data/raw/dataset/UDIS-D/testing/input2/000439.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000441.jpg,data/raw/dataset/UDIS-D/testing/input2/000440.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000442.jpg,data/raw/dataset/UDIS-D/testing/input2/000441.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000443.jpg,data/raw/dataset/UDIS-D/testing/input2/000442.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000444.jpg,data/raw/dataset/UDIS-D/testing/input2/000443.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000445.jpg,data/raw/dataset/UDIS-D/testing/input2/000444.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000446.jpg,data/raw/dataset/UDIS-D/testing/input2/000445.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000447.jpg,data/raw/dataset/UDIS-D/testing/input2/000446.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000448.jpg,data/raw/dataset/UDIS-D/testing/input2/000447.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000449.jpg,data/raw/dataset/UDIS-D/testing/input2/000448.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000450.jpg,data/raw/dataset/UDIS-D/testing/input2/000449.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000451.jpg,data/raw/dataset/UDIS-D/testing/input2/000450.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000452.jpg,data/raw/dataset/UDIS-D/testing/input2/000451.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000453.jpg,data/raw/dataset/UDIS-D/testing/input2/000452.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000454.jpg,data/raw/dataset/UDIS-D/testing/input2/000453.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000455.jpg,data/raw/dataset/UDIS-D/testing/input2/000454.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000456.jpg,data/raw/dataset/UDIS-D/testing/input2/000455.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000457.jpg,data/raw/dataset/UDIS-D/testing/input2/000456.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000458.jpg,data/raw/dataset/UDIS-D/testing/input2/000457.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000459.jpg,data/raw/dataset/UDIS-D/testing/input2/000458.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000460.jpg,data/raw/dataset/UDIS-D/testing/input2/000459.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000461.jpg,data/raw/dataset/UDIS-D/testing/input2/000460.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000462.jpg,data/raw/dataset/UDIS-D/testing/input2/000461.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000463.jpg,data/raw/dataset/UDIS-D/testing/input2/000462.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000464.jpg,data/raw/dataset/UDIS-D/testing/input2/000463.jpg,None
data/raw/dataset/UDIS-D/testing/input1/000465.jpg,data/raw/dataset/UDIS-D/testing/input2/000464.jpg,None
